filename,client_id,sentence,age,gender,locale,duration_sec
common_voice_en_17297068.mp3,27db26f305128c6ceaac9cb71ded1bc7c68d2ea7ccfb95cb524c0fb41011170b258dccc8f7bce5d264dbc8b1e232b4d76c92d9c127bdb566e0c8ddad9f911aac,"Don't overthink, just do it.",thirties,male_masculine,en,3.576
common_voice_en_18238482.mp3,27f64882df2c1ba72d0a6574fda79a48b4a0fb38b375e9c6d5599c9329dbc7ed914511c6b4fc24c50a48f8808b2fb86d31feea0c192c345cea82bf6cc87a013f,"Japanese culture is incredibly addictive, their buildings look amazing.",twenties,female_feminine,en,6.264
common_voice_en_179143.mp3,2814c9390c19e85ee74fd49fef0a20a53454d249c45acf2e0a3f62d16f0245accef6e836fc2af143525bafd06cab4c69a8e79896d39d3c3a02cf5d7cc8c908df,They could barely see the boy.,,,en,2.376
common_voice_en_37828418.mp3,2816f0d176d998e0914ecfed11398714a513e2747b5e452f9de902e77342ff4116ec6ffa1921ecffeeb9f9b08f56a8cc26975247a837f9bb6563d1ce9c9bd8d6,"“I am quite aware of that,” she replied.",,,en,4.68
common_voice_en_17652569.mp3,283138d32fe3a364dfa90118548bf22970ceb91505648a00a1aaed018b9755aa7a2294a2158c153ebe828ea57cff7acb18cdd0ea5e55fb6fae091c47bf2fa038,What is it like?,,,en,3.744
common_voice_en_20856252.mp3,2833d57b4b9dec25255acd10e08f592e3d5a1f11ba81c0741ae4acb47822ca21fb9ae3b5e4a6fd97c892facf224425d60cc4f350e45d00d5c9f3bb2274cbdd48,All of the bus models are limited editions and attract collectors.,,,en,5.832
common_voice_en_17266332.mp3,2839330792a05b6134d435e8f5245b70a4ea4d4b576b161108221ef5f2efaa6cd85d40637dd1e50bc23d315d80be61e87ea8dcaf997a3b394f2ad0d3e34fb786,"Toffee coated all the surfaces, it was disgustingly sticky.",,,en,7.392
common_voice_en_23843918.mp3,283a8b211fc646e8f9dae21b8b5248e2d037f7a2ad05e538439594c08737dbc605d4fb25d5fe79fbd6e332606159bcbee2a9c49f42419c0988828462bad77571,"Labor groups, while overwhelmingly supportive, expressed a set of reservations.",,,en,8.304
common_voice_en_18057195.mp3,283c54b333a97f4f5e4502cb49e693ac3d86430d61c4cc2c073e9de525887d40c482449bd3829301ae024eb090efe3b60957631ca178413aa02f7918d97643e1,"This obviously hurt the economy, as well as city income.",teens,male_masculine,en,5.592
common_voice_en_17289812.mp3,2848dc746fab8b3faef5a8a2afb7c5c724f4d206bf2600818434a281d5e2ff951416f4e4c9c87d6a9e9f5c6a20d48ac87f5305991beee1247c4aff76333a8bca,Where can I apply for the job of a millionaire?,twenties,male_masculine,en,3.936
common_voice_en_27664480.mp3,284d4b86a69b03d213fffde56e1c379efb4048c4fe4d1790be1e6599c45b0e894360ab4d5f2537b22c477b5c715abe261ff92ae528060e39164af9bbd2ca94ed,Union consent was cited as a major hurdle for negotiators to clear.,,,en,7.164
common_voice_en_546260.mp3,28547333baf0ed211f97e3803c7eef211131916dee3ab6a2e856f4b42b63488e694f323b8774c12c95222cf2ffaa57aa47f63d23217ff4d791fe072e8b72c492,I got drunk yesterday and thought I built a super computer.,,,en,7.224
common_voice_en_26950526.mp3,28590f5e8ddc27c0b57e96f61824e2cfbaa9fc75893f5ebd4bf662a9d467e45e780b4a6174cc86011c3f0078d5a236c7b2fd94431af6c24db8c777bce8c55bac,"A Baraita taught that Zelophehad's daughters were wise, Torah students, and righteous.",teens,male_masculine,en,9.216
common_voice_en_32189033.mp3,28601bbc7d116dba7320dc45417c0c6e485724d58a3c84ed24ce5948a20f8fc8b3c04c66c3eef967b4aa3bc5966930d18042700d91690bd26b5bd6664f1307c4,He often kept several labels active at the same time.,,,en,8.82
common_voice_en_25966462.mp3,2864133e229e16dc5f77d12003af9f275dc3683215577138fe06c300db4c0eb4db81539e45032c9ccba5477f133bbd876f685c3c27a87304116d6d639da83c83,The original name of his hermitage was Gorum Zimci Karpo.,,,en,7.74
common_voice_en_20243166.mp3,2879bccbd06547d8664aeb3754f35074035bbe782ea067601ed0989ca2326809e9d8bb267e6582a596d66c91076290120f3aa4566484b11c9b7de85a77f0e3da,Ashley likes it but Kelly is wary of Don.,thirties,male_masculine,en,5.64
common_voice_en_37483133.mp3,288aa858ca0e91177d041a7942f7783b8b2bcb291d3ffdedd7f0dafcd95fd65e6c31d1ab5a736e59492aa97b36746b63c0d6fe6580d3358ee3857a75bb7b5ef4,Limbang has a smaller land area than Yew Tee.,,,en,5.328
common_voice_en_17285961.mp3,288b90685e4a62fbbfcc1ab447647fec49b318163bb19257cb5e1f117fa4c7435a58d1a5147a67615850ca75d185eeb10213aee3d4eadd4e024f403fae184b5f,Why are gully covers round?,,,en,9.144
common_voice_en_26985393.mp3,28ad2bbb22d54b47cc2e900610d02c860140d61beb276a00ec705b15b7753c58d0a96626864bc60d2c72e5e46433d083b86de6517864c39609b073bc0a73e673,Botha School is part of Clearview Public Schools.,,,en,6.984
common_voice_en_1580525.mp3,28c5f7f22e1b853d552b6bc387cf039d204415330353d831fc1998d83505ea789376109d32ad6cb1849768453da4177d1498cc72ae3a13f060ec31ce50a671eb,What is the matter?,,,en,2.376
common_voice_en_490419.mp3,28dbb534b41dde94dc7be7b89af97524abfe93d610928affe6a49d5af7f71e479c47f962db4c6c04dddb77ffc5ec22613e68dc35d9a28ba174054c92a3b0f0c9,In a little while.,,,en,2.328
common_voice_en_19326078.mp3,28e153c33abad98f55206fe4b5154b35635555ec1020bf3ae3448c5eaf669b5ffac569a407136e1a6f2627cfcdffe6e7ab10d8ad74d61750a5a904911b9309a3,"Especially Liddell Hart wrote many books about the subject, partly propagating Fuller's theories.",,,en,8.736
common_voice_en_37869652.mp3,29033207002ecec5372876bfadb428a978668d33a2f5076fe68587283e07cb80080ac80c61e81efa1a77b9932c00d1dfa3d640f2f37ced055279c81afb19e845,Only remains of the gateway have survived.,,,en,3.888
common_voice_en_20313898.mp3,291fa4be3e576d5719e3eda10de6712c21fb44194e0abfea68f9288e62ebd3f057e7228d7ce9c173551c7edc02ffe514882496f3331957abed1971283d32f24e,It is one of the most photographed sites in the area.,,,en,8.832
common_voice_en_658583.mp3,292482e898a7e73cc4a453d65949db5c2ca58518214f6da297a2fc2f3364c5f232500d69ab8d5b41924689a2f0708716a7f6af37ceb55b9803aa442060847102,You'd better get your friends.,,,en,4.176
common_voice_en_287747.mp3,2931f9f1b0dcb4160f125565bc3d919793fe15482d567f2dca66d5da97b97696067dd19b90a6fab2e40aaf52db94ecacd956b44957e548738192dd388f760c0a,"I heard the land where the hobbits live, the Shire, has actually been filmed in New Zealand.",,,en,9.024
common_voice_en_25619619.mp3,293991b0537b2155a2cb97378675e76a04e56c8ec9cabe282b02b85c8485da6c75be6a020c2ead647d4ea9bf961ecde0b198843087f505fb47aa714bbd840061,"For example, saves the current file; goes to the search menu.",twenties,female_feminine,en,7.92
common_voice_en_23122655.mp3,293b5daee36f4e7a76c7a507d9b0f649fc3c3840b1127fee045db1f3123a7186df62e7ce5d0e9c6589b7fe50f29d664c507cffc0e56900b7e6e14b5180091a5d,"A smaller, more common class of airliners is the ""narrow-body"" or ""single aisle"" aircraft.",,,en,7.632
common_voice_en_22390044.mp3,2947ec5ae18c0342f8f84ad8e164403f2b89f29d3ece021edcd1ae46798e65407777be3af98058df5945953f03c8936c6d121f2d0114a3b33dd0c22581420375,It never entered into effect.,,,en,2.904
common_voice_en_36470089.mp3,2950284418aebff34fc371813744f3245a3ce3845c32fe1dedb69cc17dc5a38504de0e295d88bb739f9a0e70985d638a1465c6d462b097b6f022081685730c27,Inserted instructions were forced into a flow by a coprocessor.,,,en,4.608
common_voice_en_36677793.mp3,29533f7fbfb8e8f7277b2be3474c45a7d7cf0f5796ff7780a7846db955362bcede558c3456ee4496298d4dc6aa09df61b25913e6bb42cdc267521e4bd166305d,"However, a few, such as Scandinavian languages, have protruded front vowels.",,,en,7.596
common_voice_en_558785.mp3,295416b8e535a8506eb9680a3f6900b07f614b575cf75419252a709a5e1adeb74b6d6323d4402db1ff7c524a520eaba8a8d583aa483c08f8e1f4a3a7268657c9,I wish I could go back to the hospital.,,,en,3.864
common_voice_en_38008882.mp3,2954a0ff2b31c8eb0689f1e47980fcd4ec5cc3af7a7227cd36a7610b8713527092ad2df90be75c632eef0de4b20fce2d0a35d724b23bab54360bac4b1f980856,Barbara decides to allow Stephanie to continue on as Batgirl.,,,en,6.336
common_voice_en_26991566.mp3,295e42bda0a09e210d622ee1eb84f0ed332ab6f2e9838cde42f2824fbc7ae4cabc7af75a4b138cd35b697775a5a3ead99dad9fadb4eb06866779cdb7c084815c,"Madonna gyrated around her dancers, while playing with a harp.",,,en,8.388
common_voice_en_37357886.mp3,296bc5199985647f182aba5e53572454384590191259acbcd355d6b4eef7584509dbc921cbce742f9a3f48c7af32ff345d7f5cbd9f59ab769268da073cc7a1b0,"To top off this great year, Fuller had a daughter named Tiffany Fuller.",,,en,6.624
common_voice_en_31255879.mp3,296f8c265f91b4944f1660ab446e82b0a0ebabd71f187dbf0e1199f3dde59eefd4c068edf3ec221300af034f5959d09ff30f95466f5f217de0844474eacc3cc2,His opponents are Jerry Raphael Katigbak and Antonio Mendoza.,,,en,7.668
common_voice_en_684796.mp3,297eab3b8f07f8a5aff7f892c146fdfd39a8a8b8c24fc0e91f791b9d3fe04d436a51805247d2d4e68043af65d2b1906ff48924cbcc85404f5cc99da3b9606600,Smooth runs the water where the brook is deep,,,en,5.664
common_voice_en_38140147.mp3,29929e56eab2de1333a2b4422afaacbea59e7a804bfa0f8a8591ba1324f3ba4b854bd57236d5f123555281d0d1c28306c39093ab38072c7dbe6a786b260b9e9a,He often collaborated with directors Michael Wilson and Mark Lamos.,,,en,5.4
common_voice_en_17453027.mp3,29972c70273de8169111538f6ab9b78ebf349e2a3fa7151c38010b737fa23138f0603e91cdf9b0c0e3ea9cd4b84b733cd0d0e192b4986509c82962566ae6e628,What did he mean?,,,en,2.616
common_voice_en_38132058.mp3,299ed69b108d8d01e45b6d1ea08d7fd51930004d0eb58ec8a0ae07c57f38b2fec7c85da105270c2381f5980c10aa0fce920b0be78ef4a58cf3b9d62f46794324,He worked for Burmah Shell and later with Indo-Nippon batteries in Baroda.,,,en,6.12
common_voice_en_24797141.mp3,29cc8349d05ce9fcf76ba253e0b08eefa8ce25662488c204439f8b54a9e94b1c2e09b8d2efcd8b33d041368cf4b05a5495c8370152fb90cf14139929859d5595,"Repression was conducted by the Cheka and its successors, and other state organs.",,,en,7.488
common_voice_en_18398661.mp3,29ce68d0fafe353d180312f280cb103f012f96a25b2a8ea2c4d41d0da30256930dcc627b69c2e4f92acb71673fc18e52a9b1b36f61ddaf53358f467e3066e8a1,"However, I do not think it is impossible.",,,en,4.128
common_voice_en_443534.mp3,29d92321a686d74600316d45dc7799b3d224cf06afa181cf129df58661ede6d122208205e9f15b1d3d9d032dc37c65265093b5b5c429a1f3d95510fecdb4315f,The illumination created a cozy atmosphere.,,,en,4.608
common_voice_en_12163032.mp3,29d9ffca457e15ff12f6fb7a463174560b955f711ce48f82c0de83bd7705bfba0ccfd7677e4709bbd2ab0f49d5ad9f91abbef43141c686c6066380f074f09c31,"John looked out the window of the show-house, happy he had mortgage approval, but worried about the repayments.",,,en,9.168
common_voice_en_19345521.mp3,29daa645b5e8ef538d32d8d17181a677ba4819f23980c4fe66ed51e09da03bc7d5bbbfd28d65e9553fc2fdb4454511511aed15073eec2321c594e3fc2510be69,"She noted that Rwanda was ""not looking for revenge"".",,,en,7.536
common_voice_en_25190380.mp3,29ebf27a5a431b361cd3a618a0e2dd86f82c3dff703c10aee30c46e2f01d94c5c800cbbe5d45811e01ebe11a906bbba2d82f52e8dec65ba32d684489637a7e5f,The suburb features many areas of greenery with native trees characterising most streets.,,,en,8.424
common_voice_en_37911731.mp3,29ec483ad45cce49b1e98c544349884630ee340b3d4b12eda0f5653e034bd2da7ee870b1527e20dcec617050636658de5f52f7697d31949e9255dc8ac8e57817,The case-control is a type of epidemiological observational study.,,,en,7.056
common_voice_en_23410773.mp3,29ef04b9bf0aa90722c3fc33092c1c8d28cd1ef02f5523e85fd8ce7e3a458ccf2165c86279fa1cf0e1f9760f23c1c21b7d996ea5866f3a64fcf9e0475bcb5246,There's no fooling around.,,,en,4.824
common_voice_en_664616.mp3,2a082df4ffae622d5f4a0c6edf28486d7edf443cb2629d397e8c497be88bbdc72478e31b609dc9d3d3da80947a17cf16b5383f168793624826740eca064e63ae,I have the diet of a kid who found twenty dollars.,,,en,11.664
common_voice_en_169237.mp3,2a1193be918bc207e9542a03224572d92b05c4ad13535124a8a46eafb38afc4fa3144b0b67740f28badaf70a85989ca095bb7c531597edca156fc303e048909c,An old man in a yellow shirt standing in a doorway.,,,en,7.464
common_voice_en_27590050.mp3,2a16dddc66e0374e4745c76355d7024e7f621377ba944a5d2d3e3d7fcf8fbff3878bc03ada61c5ae1586618818cc2a75dd1b315ade7616cff1ab3f7172ef2d3b,Two plus two equals four is apodeictic.,,,en,6.12
common_voice_en_18330877.mp3,2a24e115ebbda493379768b228b4bfec889c7caeb3303d3f34481767a8ca355385448fe0d3001bca7ac705d07d6f4bc754d96b4ffacd4f12a93740173c1d9072,"Cathy took two hundred and ten pounds out of her bank account,",fourties,male_masculine,en,5.304
common_voice_en_8957952.mp3,2a2c357ed50b944cfd4707f9ce8c651e1e750cfbb2b0f9ac61f31cb910c156fab219d1e2e3c23f8959a708e4339a389f44e6d8bc1f33284c0c2336e7fe27c0e2,Make hay while the sun shines.,,,en,5.496
common_voice_en_21162513.mp3,2a2ef74e4667e369f8ffcc33ff7d68fbcf10d545f6169b7f829a5acafddfbe5cd707ebca2cc76a479af0266695f495a59b93da92513e6f8d850e52da38f1c631,The fair is held in July each year.,twenties,male_masculine,en,4.392
common_voice_en_22600181.mp3,2a319be5046b474edf9e67dfe08a26b83e0a4eb2bc417dae24999ec3f8b8ebf2e6d695b75f862a193589c9dc74669c69d37ce7d645320bda3e8b14344da7003a,Clustering and limit points are also defined for the related topic of filters.,,,en,5.4595
common_voice_en_18180240.mp3,2a3c2f3dfd663a27e95d400f1637d428ef8cb2c17f6f4cbb6fe9a4becb10e53af35b616367f7357a0db0dda9c113f5666da8c67ad34afc1fe425bc0084ad748f,Desperate diseases must have desperate remedies.,,,en,5.688
common_voice_en_27977259.mp3,2a44c2d90fd4d8a7513eb40bfa22d8111b77121b55da602db70d7def864172a26af48f3a1fb9557fe5248c8b0cf949941f0cf7f63d1b5ff233ce76f4623ed7e9,"‘Yes, he is, Sir,’ replied the landlady.",,,en,6.84
common_voice_en_75748.mp3,2a47307ff10a3e613c78a677e62d8650cb5efe6af481e1d15ccad601c2ea45bcd011118b8befbbcd60a144257cbcd7965c3c71087b08606a49d33613e8465572,Henderson was taking it in.,,,en,2.616
common_voice_en_18343883.mp3,2a4f9b2294a441b57138d5365df037e1bb9338f68b479dfe40b261307fe1edbb84ede4c844b1df791889678f0a7703eeb52b842167a77a3717fee6c7e6d57470,But we'll just postpone this.,,,en,2.664
common_voice_en_329504.mp3,2a563ab0721bcb41058c196600dfce1fe4bffa0868d22d71d12ecada5446cba9279f3d01b618a9562c712dfffc3813526998c585029afdfd4d4d44de41e6d81d,Our group played guitars while the others randomly hit resonant objects.,thirties,male_masculine,en,7.584
common_voice_en_4495636.mp3,2a5f3e121d84e670ed2d0ffde71a57369301cb886e3459a5b90d163fc6e45c4119aec8cbd618d8f2b5123b0cbf716400d6982d386a0dbe9e41ca71f75ed0134a,Nothing lost for lack of asking,,,en,6.816
common_voice_en_697653.mp3,2a60f5f95f76cbfe066fb090c1e02f6898cc79387eb40ca3929c92487f88c0768afb32c49aff3b1771bd394b7179cbd609531e68ac1accb61bb74a1933b8d6eb,It would be ideal if the WiFi were gratis.,,,en,12.096
common_voice_en_39590073.mp3,2a64e2256b81c00277f1b3d07ce0118c16810f0af29536efecd0e06df238d0075b3f4cf817c915478c9c2bd4ba45c49e0a7afb8ca766d5f97f2ae66eb95fa93b,The former is much simpler than the latter.,,,en,3.888
common_voice_en_17300304.mp3,2a8516ad5bb2e02b6912fa2da61c87e3abd6b091d7854029183d6a0c8667fa4732f58f4f2d42bfabe0a4961d4119db2a6af5c3347af59f2d0384cee6ad0929d8,What must I do?,,,en,2.856
common_voice_en_20431906.mp3,2a8ad5730e1efcc4a5634659f517c9fa1258d00b14006ab60f63e66036e754831e5122aadb52257d25571d25fe1768e32d44f12eb7c139aae2790cc7657639c0,"Today, Bachman Lake is used as a recreational area.",thirties,male_masculine,en,10.272
common_voice_en_39601833.mp3,2a8e29ea18485d0a1d36665c349fde5229fa2acddd5fc6643ae394f91b2ac70bed74bdd7796cfada3e3a40a9d7e2b4892c26d73013a14695ce3be612987467e4,The moons of other planets are not represented in the scale model.,fourties,male_masculine,en,6.192
common_voice_en_26968633.mp3,2a93c3811d7db2406719a09f335f65be601e229c482b89cda122acb36e41ae23ed33e935f91270c614cbd2dd88b460bac192ad8df6d92a98f0f4c29c6fc87e63,Now the group participates in the anti-capitalist movement and anti-war movements.,,,en,8.82
common_voice_en_38061206.mp3,2aa011b4cc389ca81f9e83c56495814114f5b3e40d47187b4b3baf332b7080da1b8c066d136ddae4690ad4dd728e4b0435579934756a01e9df16274af2181782,Most of the large hosting companies use their own custom developed control panel.,,,en,5.112
common_voice_en_43186.mp3,2aabbddc2ee97c1beaca691812f3729b6155aa7f18b4c6cc5c695b00469198f312321d78e5762a17a7ae7e2826f104fdf84901c971dc90b5c07e5969e8363668,I want my baby to look like you.,,,en,3.264
common_voice_en_193582.mp3,2ab4278901cf53a82b3810f5329af0c0db9f706aa46f864365ed3297366138df5a1b9623f5ec835187618e31aac7dc9200dec716b23833ae265b4d38a92a35d2,Then the two went off to have some more tea.,,,en,5.304
common_voice_en_37317874.mp3,2ab5734e3b89e24f69676b996e1cb3afa2b96966c877b2e6e9a3a71ed141a3be710634cd446fd03a2fdfecc9321743a5081809c8afb13b744c7b5ceb2abb70d6,"Initially, no balls were drawn until the round began.",twenties,male_masculine,en,5.436
common_voice_en_17981566.mp3,2abaea4bc65de98efc38f808eafe51b75224913690ef36ae68ecbd9a47fc43786587c40c3ddaa6ce03f5283f695a91ffbce5c5dff441298cbcb4f9d5c1703eba,"Wow, look how deep this canyon is!",,,en,3.336
common_voice_en_18274134.mp3,2ac7edd7e9c7f90f0f253af2958f43156e68eb127e5fd78c2809a2053d7a6b6cc5522642eaa0591c5edf13fc5f92e8f857d650708dbc723589e49517d1f7407a,How do I close this window?,,,en,6.888
common_voice_en_19062822.mp3,2ac9a8f9effb8a010f6529f9ff440a0fdf3fa0c16e6aff6c586330ba34be8819eafa112f6c8eff79f429f5234963ee6582460d947d5d764bd9294b98b91248e9,"He died of a mysterious illness or, according to some sources, a snakebite.",twenties,male_masculine,en,6.192
common_voice_en_27419874.mp3,2af2447cc2b778ecb198d69bb5f02bc2db027cc5448a4b39ac037b7e3156cf5fca9b855754da9ee9fc67c709bb6eec91e927ecd4250e8240b54fd25a3532c26f,The bridge is part of the Bayshore Route of the Shuto Expressway.,,,en,8.28
common_voice_en_24700689.mp3,2af88d1326e69adb0da14583e6d92998ff1238e82321b07233f13a815afa0d71d97670766f0730ddcb7f280adf51069b28ce1e5480591d5adb8ee2e84f2b1ad8,Whitmer's younger brother David became a close associate of Joseph Smith.,,,en,7.956
common_voice_en_623620.mp3,2af904888366d05b0eb1c350065e9f0282c99c9e1d111817895eb0b48d629625c096f5168a2df5af0422cca55f803682ae8306d3c51fbd137d8082707c75bdad,I have already described the appearance of that colossal bulk which was embedded in the ground.,,,en,6.168
common_voice_en_19371512.mp3,2b04733d840d4951a4a60e78f0ba9bc3b2faf6363fb5888d0c9e8cb629b8a38d795b7dc5ec1cc2a7d5922be7c3804523f991c157d7a0016bb529e0b0489e5281,The university belongs to the Council of Rectors of Traditional Chilean Universities.,,,en,6.936
common_voice_en_18770692.mp3,2b10629323f1e1f9ad90474c85f87a952db32457d25d7ef723bf6e5a20c93b03fe39f6a7fbfc6f7d66d6f56b2948c9cf8ddf84143954d7b7e2969506ec234e28,"The next day, the mine opens and work begins.",fourties,male_masculine,en,6.288
common_voice_en_32804125.mp3,2b1ac0fda7a2192767fb4092eb103547bad1d6b9bd652902b05fd865c2549891dd2b5e30202ba42d7c5058d2ab119a6c663ccbd4f1331ac6aac2c22ad0642cff,His father died later that year.,,,en,3.564
common_voice_en_39586389.mp3,2b352533c3678286293a0c6c641c9a059f8c74775e8e845495a145e93132e20df5b77ec9dc476b80ad49fa180838b04f84c15a6f48aa0147a4a6f6b8cde08959,Today only platforms one and three are used.,,,en,4.464
common_voice_en_17384080.mp3,2b36294cae2bc4665d62c281fb12cd3517a4e18bcc4e504e268a609d6a4284872e981f4c84f6b2239976b05c39bffb9c7bdaa8a52c65d358a2ea0de5b1ee15ce,"Waiter, King and emperor.",,,en,2.664
common_voice_en_19540621.mp3,2b3dd2ebf41b0595cc88eec0294b1a0ab2bd4f7b9ae786bd8ec49fe68891956dd8e3430ed039560794fc10d578d2ca9607c313bdffc6c3b912e4944432e6b098,"One of them, Ashur-nadin-apli, would succeed him on the throne.",,,en,7.896
common_voice_en_25705166.mp3,2b530547e58b65b399e69051cb79eb43cfacfb3538ff703da6eacd24327deb47a806b95b834dae5994d9c19ebe72a1347e1767f0844b859307d3329d3d5f4394,It is a separate district.,,,en,2.34
common_voice_en_21359248.mp3,2b5b604894a9ca2c152bd8a6442914d95179436438de62d4f256baf066fba0285ecb9d458fe071f2c5a03c517b6426104ae3545443770c01c14c60bfaa464cc7,"Feeling bad, Bart offers to team with her in a karaoke contest.",,,en,6.816
common_voice_en_28575663.mp3,2b855e48212fcc2bdf696356412c4990bcba25a14109f272d1c4d8452d3f99d6a148e3e84e127c2b49e49e31710949eaaddf1720cbc3c1d89eec172031ce3aca,Primary endosymbiosis involves the engulfment of a bacterium by another free living organism.,twenties,male_masculine,en,7.128
common_voice_en_18363613.mp3,2b92328e831428d84e2a2cac0025306b740febe5ea2cf57bfc416a4993425fdf1637041d4d32fade701919f84f3e9d1bb06fc0158b5a8ac6a6ac7940959f0d1b,What is the weather in Brazil during the summer?,,,en,3.864
common_voice_en_18188565.mp3,2b92d55f4bb81fe35b89fa5ee7d4e0baa3a3a8e0c65737533f46fca4e80dfcb6afb9b142f45f5f08bbd39a94f49ec98a913b4a3ae51d417a20694f1d192f9753,What do you want me to do?,,,en,3.36
common_voice_en_18291769.mp3,2bb398a2c790a761b6f7a41804781e602fcdf2483258fb0c7cd75df58dc602610a2b3a96d14ce93f3019dba135478ed70d53e272351aff36beed2a4203a29f4c,"Second, the mines around the city got depleted.",,,en,4.896
common_voice_en_17870671.mp3,2bbe16ed757ca8aca05aad3c25e66dbe2c9b6acaa8cca26664655127a8cb8aa0c06739b0374ac0411183d9724c6a7d63d4860028566b792a1edceabe8937925a,What was your favorite thing to see in your travels?,,,en,6.288
common_voice_en_17374558.mp3,2bcb666613ea93456c0c43a58c8533cba7f20f7e81d79c76cabac6026064d0138a1d47cf4d6c16b00bbb140bacaf1aecb962930df0353f2b214973ff16976de7,"To make pure ice, you freeze water.",,,en,6.12
common_voice_en_17675043.mp3,2bcc96ace8924c87cbccb5cd82489c0869883223a77be8e129af185c9049be9c213e60c3b29158f0b22e56fc49f490288b6714729483ff579e978f518ae0c674,"War, hunting, and love bring a thousand pain for one pleasure.",,,en,4.392
common_voice_en_19949408.mp3,2bd6b75151e223b309627957c893b1ac9fc1742545fee9c1cdedc2c1b7a07caec78576bc5279e542c8acd14d3dfc2e22aa15afbda7e70eaea6cccf80005ae557,"Usually, town members adorn the town streets with colorful decorations and other things.",,,en,9.792
common_voice_en_18504848.mp3,2bdbf2ed1fa05075b41a9b928a7bdbaee8f021ad792ed98f4403a1c0c4f792ab44eea027b7f526c4d839f3ca87d57cd8e5c29d4824301d59b108ff9d10a2ab5f,The boy threw back his head with pride.,,,en,5.304
common_voice_en_28436273.mp3,2be55b9a9cf3f803943c62abb06ac9d3625f13e3e0d8937d91af9a42960c47886cd98f5ed0dbe7792197c06ab474592c20c3e5ad7594d3fd9a7302708e077e54,Reed married three times.,,,en,5.328
common_voice_en_111963.mp3,2bf8dc2d9cd24b088e9e5016b14c1c6adcab3f3a2bc4d578a42247651693dad0b6cf2b75deacd17e57218db01052c3841e1d6ad267b87b72c51e5271709c41c1,"He had suddenly remembered that, in Tarifa, there was an old woman who interpreted dreams.",,,en,10.8
common_voice_en_21247106.mp3,2bfc32909d4a01fb4261e17d6a8dde4fb438065c80eeb6a9b1744b247424893c763fb0d97f07faef325565fe8519022a2f45e5d17872a8158364e328349b2b9f,"It remains, to date, their third best-selling studio album.",,,en,9.864
common_voice_en_19941502.mp3,2c1abdc548df1d3b8bdd3981085fc3de522e26598cf58aa52a4e042f68463dce0175f6d6122dc54d5726fdcb69fa610bcf0f9f335253684213b9fbd36e1a6740,"When used to pay laborers, recorded wages in the ancient world range widely.",twenties,male_masculine,en,8.448
common_voice_en_37232407.mp3,2c1ec34462ad6db7cbc194a70917f5d047eca0d428b562296413ef1c8c062c5e71b3bdc0596cf55ccdfe8c94fed3b13ab99937fb32090df1158b60a54af05c0a,The Merwede is part of the main shipping route between Rotterdam and Germany.,,,en,8.208
common_voice_en_17822648.mp3,2c22eb65128847952e209ced71e5f9ac07beb371ebfc9513829d7e92ad322ce40cf98388f27093d70b470263c4dacb7b5a045da85533a9babe38d6e8c14b4bb7,No one paid any attention to him.,,,en,6.624
common_voice_en_208488.mp3,2c2d5ccdbb5129e62d4c770664e0aa07cb6d85a05060bd649cc69eb38ca38c3657d5b5f15b58beef471b309b9e20db888dab631c4af497bb1e56c496e2db5a0d,"I left my father, my mother, and the town castle behind.",,,en,15.744
common_voice_en_17347261.mp3,2c311e90200a15c2503ff93905c923d611b5abee477e5af2ea78003f08a2b7ecaa16cf425c837e85bd8a2916cbb0382f6b576106fc69974c261f079bd970ffcf,"First come, first served.",twenties,male_masculine,en,2.616
common_voice_en_19641122.mp3,2c3251a4c02cdb45f70f1ebbce453c213228f5f9bb707194d2bb6e0da455eb752ccd0ef80c467b1fd34ab2b6bce5cf7d44dfab6a9811c8ab4409c65d44e77c7b,Stout's political career started with his election to the Otago Provincial Council.,,,en,7.752
common_voice_en_37506607.mp3,2c32551db572342e370575883764e02e94f0d7986270357767958f6265507565ecc6706082f19e8b6491a4f0e3d697f95e0e70bb54c46c81adf039af854e3d3c,The three groups are not believed to form a clade.,,,en,3.636
common_voice_en_39746319.mp3,2c3cb4cc08455e41d745ae9a9f7ed7d67db6b193cc2e321a3ca65d7d4d1948aa7b90f5d607b779c8038996a6b1ccf2a43838d79ef168222eb154981e3a0adbb9,Semi-pro teams now have the opportunity to gain pro status.,,,en,4.176
common_voice_en_83205.mp3,2c4aad0f8ccafa7ce6378f3b69c5cb378bed51d0633ddfb2c0d55553b0aeae96a516a4468b060e1f8e931b354a54e008e3d6f77bc5af77ee7b361780d9d68ca8,The boy could certainly resist causing that kind of anxiety for the baker.,,,en,5.616
common_voice_en_32162974.mp3,2c4adbc93352f95ef19f71bc3b1226ce550b6f9f6a513e0f33734c6bd807b672b6f11349a87e30f9021d848f191d3ffd424390d33c7103b2a55f76668dd32c56,Turkey and Samoa have friendly relations.,,,en,5.688
common_voice_en_18363730.mp3,2c5f1cdda701a36eecd9723d204819be43080dcc00079dd804428c1fcc052fcd73d7656cf3c0ad2410269aa7e7d05b4bab70b997a915b112190a98e9622db68d,I think he was with Mohamed.,,,en,3.024
